img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/21030ccc.jpg,Gourmet Chef: Cook Your Way to Fame,DS,Misc,Ubisoft,,,0.14,0.13,,,0.01,2008-06-24,
/games/boxart/full_446003PALFrontccc.jpg,LEGO The Lord of the Rings,DS,Misc,Warner Bros. Interactive Entertainment,Unknown,,0.14,,,0.13,0.01,2012-10-30,
/games/boxart/full_mysims-collection_3AmericaFront.jpg,MySims Collection,Wii,Misc,Electronic Arts,The Sims Studio,,0.14,0.13,,,0.01,2010-11-09,
/games/boxart/full_8566474AmericaFrontccc.jpg,Scene It? Bright Lights! Big Screen!,Wii,Misc,Warner Bros. Interactive,Screenlife Games,,0.14,0.13,,0.0,0.01,2009-11-17,
/games/boxart/full_6368047JapanFrontccc.jpg,Space Venus starring Morning Musume,PS2,Misc,Sony Music Entertainment,Sony Music Entertainment Inc.,,0.14,,0.14,,,2001-01-11,
/games/boxart/full_6749168JapanFrontccc.jpg,Pro Yakyuu Spirits 2014,PS3,Sports,Konami Digital Entertainment,Konami,,0.14,,0.14,,,2014-03-20,2018-11-09
/games/boxart/9085247ccc.jpg,NFL Blitz 20-03,XB,Sports,Midway Games,Point of View,,0.14,0.11,,0.03,0.01,2002-08-12,
/games/boxart/full_5992909AmericaFrontccc.jpg,Cabela's Outdoor Adventures (2009),PS2,Sports,Activision,Activision,,0.14,0.07,,0.05,0.02,2009-09-08,
/games/boxart/full_nicktoons-mlb_99AmericaFront.jpg,Nicktoons MLB,Wii,Sports,2K Sports,2K Sports,,0.14,0.13,,,0.01,2011-09-13,
/games/boxart/5739872ccc.jpg,Sega Genesis Collection,PS2,Misc,Sega,Digital Eclipse,,0.14,,,0.02,0.12,2006-11-07,
/games/boxart/full_8427678AmericaFrontccc.jpg,Hard Rock Casino,PSP,Misc,Crave Entertainment,Crave Entertainment,3.8,0.14,0.12,,0.0,0.01,2007-04-24,
/games/boxart/full_7326246AmericaFrontccc.jpg,Alvin and the Chipmunks,DS,Misc,Brash Entertainment,Sensory Sweep Studios,,0.14,0.12,,0.0,0.01,2007-12-04,
/games/boxart/full_9254028AmericaFrontccc.jpg,Scene It? Bright Lights! Big Screen!,X360,Misc,Warner Bros. Interactive,Screenlife Games,6.2,0.14,0.12,,0.0,0.01,2009-11-17,
/games/boxart/full_1053944AmericaFrontccc.jpg,Wild ARMs XF,PSP,Role-Playing,Xseed Games,Media.Vision,,0.14,0.07,0.06,,0.01,2008-03-11,
/games/boxart/8638474ccc.jpg,Star Wars: Knights of the Old Republic,PC,Role-Playing,LucasArts,BioWare Corp.,,0.14,0.01,,0.11,0.02,2003-11-18,
/games/boxart/full_dragon-age-origins-ultimate-edition_1AmericaFront.jpg,Dragon Age: Origins - Ultimate Edition,PC,Role-Playing,Electronic Arts,BioWare Corp.,,0.14,,,0.12,0.01,2010-10-12,
/games/boxart/full_7678194AmericaFrontccc.jpg,Gallop & Ride!,Wii,Sports,THQ,THQ,,0.14,0.13,,,0.01,2008-11-20,
/games/boxart/full_7075806AmericaFrontccc.jpg,Buck Fever,Wii,Sports,Destineer,Cokem International,,0.14,0.13,,,0.01,2009-11-17,
/games/boxart/1539871ccc.jpg,Cabela's African Safari,X360,Sports,Activision,Activision Value,,0.14,0.13,,0.0,0.01,2006-11-21,
/games/boxart/full_8630241AmericaFrontccc.jpg,NCAA Basketball Final Four 97,PS,Sports,Mindscape,High Voltage Software,,0.14,0.08,,0.05,0.01,1997-03-31,
/games/boxart/full_9430162AmericaFrontccc.jpg,College Hoops 2K8,PS3,Sports,2K Sports,Visual Concepts,,0.14,0.13,,,0.01,2007-11-19,
/games/boxart/full_2903418AmericaFrontccc.jpg,Naruto Shippuden: Ultimate Ninja Storm Legacy,XOne,Fighting,Namco Bandai Games,CyberConnect2,,0.14,0.11,,0.02,0.01,2017-08-25,
/games/boxart/full_1032938AmericaFrontccc.jpg,Hyperdimension Neptunia Re;Birth1,PSV,Role-Playing,Idea Factory,Idea Factory,,0.14,0.05,0.07,,0.02,2014-08-26,2018-12-03
/games/boxart/full_9111537AmericaFrontccc.jpg,Fairy Fencer F: Advent Dark Force,PS4,Role-Playing,Idea Factory International,Compile Heart,,0.14,0.06,0.06,,0.01,2016-07-26,2018-07-03
/games/boxart/full_2023297AmericaFrontccc.jpg,Risen,PC,Role-Playing,Deep Silver,Piranha Bytes,7.8,0.14,,,0.12,0.02,2009-10-02,
/games/boxart/full_queens-gate-spiral-chaos_360JapanFront.jpg,Queen's Gate: Spiral Chaos,PSP,Role-Playing,Namco Bandai,Bandai Namco Games,,0.14,,0.14,,,2011-07-28,
/games/boxart/5250633ccc.jpg,Baldur's Gate: Dark Alliance,GC,Role-Playing,Interplay,Snowblind Studios,7.7,0.14,0.11,,0.03,0.0,2002-11-18,
/games/boxart/full_1073894AmericaFrontccc.jpg,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,Role-Playing,NIS America,Acquire,6.9,0.14,,0.13,0.0,0.0,2009-07-16,
/games/boxart/full_4939438AmericaFrontccc.jpg,Eternal Eyes,PS,Role-Playing,Crave Entertainment,SunSoft,,0.14,0.08,,0.05,0.01,2000-10-31,
/games/boxart/189231ccc.jpg,Metal Slug 7,DS,Shooter,Ignition Entertainment,SNK Playmore Corporation,6.9,0.14,0.12,0.01,0.0,0.01,2008-11-18,
/games/boxart/full_8009406AmericaFrontccc.jpg,Gungrave: Overdose,PS2,Shooter,Mastiff,"Ikusabune Co., Ltd.",,0.14,0.07,,0.05,0.02,2004-09-15,
/games/boxart/4734439ccc.jpg,The Operative: No One Lives Forever,PS2,Shooter,Sierra Entertainment,Monolith Productions,6.8,0.14,0.07,,0.05,0.02,2002-04-16,
/games/boxart/full_9486606AmericaFrontccc.jpg,Epidemic,PS,Shooter,Sony Computer Entertainment,Genki,,0.14,0.02,0.1,0.01,0.01,1996-10-31,
/games/boxart/full_4471563AmericaFrontccc.jpg,The Darkness II,PC,Shooter,2K Games,Digital Extremes,,0.14,0.1,,0.03,0.01,2012-02-07,
/games/boxart/4802197ccc.jpg,The Orange Box,PC,Shooter,Electronic Arts,Valve Software,9.7,0.14,,,0.11,0.02,2007-10-10,
/games/boxart/2498788ccc.jpg,History Channel: Civil War - A Nation Divided,X360,Shooter,Activision,Cauldron Ltd.,,0.14,0.13,,,0.01,2006-11-14,
/games/boxart/default.jpg,Overstrike,X360,Shooter,Electronic Arts,Insomniac Games,,0.14,0.09,,0.03,0.01,2013-05-28,
/games/boxart/2163942ccc.jpg,Chicken Shoot,DS,Shooter,"Destination Software, Inc",FrontLine Studios,,0.14,0.13,,,0.01,2007-07-10,
/games/boxart/full_9159810AmericaFrontccc.jpg,Dead to Rights,GC,Shooter,Namco,Namco,,0.14,0.11,,0.03,0.0,2002-11-25,
/games/boxart/full_1605206JapanFrontccc.jpg,Gyakuten Saiban 2,GBA,Adventure,Capcom,Capcom,,0.14,,0.14,,,2002-10-18,
/games/boxart/1989601ccc.jpg,Detective Barbie: The Mystery Cruise,PS,Adventure,Mattel Interactive,Runecraft,,0.14,0.08,,0.05,0.01,2000-01-01,
/games/boxart/full_2845370JapanFrontccc.jpg,Desire,SAT,Adventure,Imadio,Imadio,,0.14,,0.14,,,1997-09-11,
/games/boxart/full_3017781AmericaFrontccc.jpg,Enclave,XB,Adventure,Conspiracy Entertainment,Starbreeze Studios,,0.14,0.11,,0.03,0.01,2002-07-29,
/games/boxart/full_1936350JapanFrontccc.jpg,To Heart,PS,Adventure,Aquaplus,Aquaplus,,0.14,,0.13,,0.01,1999-03-25,
/games/boxart/2693218ccc.gif,Vampire Night,PS2,Shooter,Namco,Wow Entertainment,6.4,0.14,0.07,,0.05,0.02,2001-11-14,
/games/boxart/full_2168824PALFrontccc.jpg,Doshin the Giant,GC,Simulation,Nintendo,Param,6.8,0.14,,0.14,,0.0,2002-09-20,
/games/boxart/full_7496623AmericaFrontccc.jpg,Cake Mania 3,DS,Simulation,Majesco,Sandlot Games / Digital Embryo,,0.14,0.13,,,0.01,2009-10-13,
/games/boxart/full_1340127AmericaFrontccc.jpg,Fast Food Panic,DS,Simulation,SouthPeak Interactive,Dorasu,,0.14,0.13,,0.0,0.01,2010-01-05,
/games/boxart/full_5309398AmericaFrontccc.jpg,Our House Party!,Wii,Simulation,Majesco,BudCat Creations,,0.14,0.13,,,0.01,2009-09-22,
/games/boxart/full_horse-life-adventures_10AmericaFront.jpg,Horse Life Adventures,Wii,Simulation,Valcon Games,NEKO Entertainment Yullaby,,0.14,0.12,,0.01,0.01,2009-10-27,
/games/boxart/full_7592980AmericaFrontccc.jpg,Xevious 3D/G+,PS,Shooter,Namco,Namco,,0.14,0.01,0.11,0.01,0.01,1997-06-30,
/games/boxart/full_5770733AmericaFrontccc.jpg,Battlefield: Hardline,PC,Shooter,Electronic Arts,EA DICE,,0.14,,,0.13,0.01,2015-03-17,2018-04-11
/games/boxart/full_8663418AmericaFrontccc.jpg,Metal Slug Anthology,Wii,Shooter,SNK Playmore,Terminal Reality,,0.14,0.12,0.0,0.01,0.01,2006-12-14,
/games/boxart/2482992ccc.jpg,Tomb Raider: The Prophecy,GBA,Adventure,Ubisoft,Ubisoft Milan,,0.14,0.1,,0.04,0.0,2002-11-12,
/games/boxart/full_7693631JapanFrontccc.jpg,Dragon Quest Builders 2,NS,Adventure,Square Enix,Square Enix,,0.14,,0.14,,,2019-07-12,2019-04-06
/games/boxart/6441670ccc.jpg,Pirates: The Legend of Black Kat,PS2,Adventure,Electronic Arts,Westwood Studios,,0.14,0.07,,0.05,0.02,2002-02-17,
/games/boxart/full_5056155AmericaFrontccc.jpg,Arctic Tale,DS,Adventure,DSI Games,Atomic Planet Entertainment,,0.14,0.13,,0.0,0.01,2007-10-08,
/games/boxart/full_6457960AmericaFrontccc.jpg,Heroes over Europe,X360,Simulation,Ubisoft,Transmission Games,,0.14,0.1,,0.02,0.01,2009-09-15,
/games/boxart/full_4673488AmericaFrontccc.jpg,Pet Pals: Animal Doctor,Wii,Simulation,Legacy Interactive,Legacy Interactive,,0.14,0.13,,,0.01,2008-11-11,
/games/boxart/full_6167429AmericaFrontccc.jpg,Tropico 5,PC,Simulation,Kalypso Media,Haemimont Games,,0.14,0.04,,0.09,0.01,2015-01-01,2018-08-20
/games/boxart/full_6221934PALFrontccc.jpg,Farming Simulator 2012,3DS,Simulation,Excalibur Publishing Limited,Astragon,,0.14,,,0.13,0.01,2012-03-30,2018-11-09
/games/boxart/full_7632335AmericaFrontccc.jpg,Fur Fighters: Viggo's Revenge,PS2,Action,Acclaim Entertainment,Bizarre Creations,,0.14,0.07,,0.05,0.02,2001-06-03,
/games/boxart/2633007ccc.jpg,Krull,2600,Action,Atari,Atari,,0.14,0.13,,0.01,0.0,1983-01-01,
/games/boxart/1628167ccc.jpg,The Da Vinci Code,PS2,Action,2K Games,Double Helix Games,,0.14,0.07,,0.05,0.02,2006-05-15,
/games/boxart/full_the-lord-of-the-rings-aragorns-quest_10AmericaFront.jpg,The Lord of the Rings: Aragorn's Quest,PSP,Action,Warner Bros. Interactive,TT Fusion,,0.14,0.09,,0.03,0.03,2010-09-14,
/games/boxart/full_2196452AmericaFrontccc.jpeg,Adventure Time: Finn & Jake Investigations,PS4,Action,Little Orbit,Vicious Cycle,,0.14,0.07,,0.05,0.02,2015-10-20,2018-03-17
/games/boxart/full_6366871AmericaFrontccc.jpg,Onimusha Essentials,PS2,Action,Capcom,Capcom,,0.14,0.07,,0.05,0.02,2008-11-13,
/games/boxart/full_9535526JapanFrontccc.jpg,Assassination Classroom: Grand Siege on Korosensei,3DS,Action,Namco Bandai Games,Bandai Namco Games,,0.14,,0.14,,,2015-03-12,2018-07-03
/games/boxart/full_3523039AmericaFrontccc.jpg,Arslan: The Warriors of Legend,PS4,Action,Tecmo Koei,Koei Tecmo Games,,0.14,0.03,0.06,0.04,0.01,2016-02-09,2018-07-31
/games/boxart/5381037ccc.jpg,Just Cause,X360,Action,Eidos Interactive,Avalanche Studios,7.3,0.14,0.1,0.01,0.03,0.01,2006-09-27,
/games/boxart/full_chikyuu-boueigun-2-portable_599JapanFront.jpg,Chikyuu Boueigun 2 Portable,PSP,Action,D3 Publisher,Sandlot,,0.14,,0.14,,,2011-04-07,
/games/boxart/full_5044374JapanFrontccc.jpg,Gyakuten Saiban 2,GBA,Action,Capcom,Capcom,,0.14,,0.14,,0.0,2002-10-18,
/games/boxart/full_2936854AmericaFrontccc.jpg,Jim Henson's the Muppets: On With the Show!,GBA,Action,TDK Mediactive,Vicarious Visions,6.3,0.14,0.1,,0.04,0.0,2003-03-18,
/games/boxart/full_6620369JapanFrontccc.jpg,Front Mission Alternative,PS,Strategy,Square,SquareSoft,,0.14,,0.13,,0.01,1997-12-18,
/games/boxart/full_2026263JapanFrontccc.jpg,Project V6,PS,Strategy,General Entertainment,General Entertainment,,0.14,,0.13,,0.01,1998-02-26,
/games/boxart/full_kidou-senshi-gundam-shin-gihren-no-yabou_32JapanFront.jpg,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Strategy,Namco Bandai,Namco Bandai Games,,0.14,,0.14,,,2011-08-25,
/games/boxart/full_3119701AmericaFrontccc.jpg,Hitman: Blood Money,XB,Action,Eidos Interactive,IO Interactive,8.1,0.14,0.11,,0.03,0.01,2006-05-30,
/games/boxart/full_hidden-mysteries-salem-witch-trials_335AmericaFront.jpg,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,Adventure,GameMill,Gunnar Games,,0.14,0.09,,0.04,0.01,2010-11-10,
/games/boxart/2919999ccc.jpg,Second Sight,PS2,Adventure,Codemasters,Free Radical Design,7.9,0.14,0.07,,0.05,0.02,2004-09-21,
/games/boxart/3788229ccc.jpg,Scarface: The World is Yours,Wii,Adventure,Sierra Entertainment,Radical Entertainment,,0.14,0.12,,0.01,0.01,2007-06-12,
/games/boxart/6011927ccc.jpg,Monster House,PS2,Adventure,THQ,Artificial Mind and Movement,,0.14,0.07,,0.05,0.02,2006-07-18,
/games/boxart/full_uta-no-prince-sama-repeat_784JapanFront.jpg,Uta no * Prince-Sama: Repeat,PSP,Adventure,Broccoli,Broccoli,,0.14,,0.14,,,2011-08-11,
/games/boxart/2166327ccc.jpg,WCW Backstage Assault,N64,Action,Electronic Arts,Unknown,,0.14,0.11,,0.03,0.0,2000-12-12,
/games/boxart/full_yogi-bear-the-video-game_8AmericaFront.jpg,Yogi Bear: The Video Game,DS,Action,D3 Publisher,Monkey Bar Games,,0.14,0.1,,0.03,0.01,2010-12-07,
/games/boxart/full_4553728AmericaFrontccc.jpg,X-Blades,X360,Action,SouthPeak Interactive,Gaijin Entertainment,6.0,0.14,0.1,0.02,0.02,0.01,2009-02-10,
/games/boxart/full_808203AmericaFrontccc.jpg,In the Hunt,PS,Shooter,THQ,Xing Entertainment,,0.14,0.03,0.07,0.02,0.01,1996-03-01,
/games/boxart/full_4278753AmericaFrontccc.png,Jurassic: The Hunted,PS2,Shooter,Activision,Activision,,0.14,0.07,,0.06,0.02,2009-11-03,
/games/boxart/9001168ccc.jpg,The Fifth Element,PS,Action,Activision,Kalisto,3.7,0.14,0.08,,0.05,0.01,1998-09-30,
/games/boxart/full_6208434AmericaFrontccc.jpg,G.I. Joe: The Rise of Cobra,PS2,Action,Electronic Arts,Double Helix Games,5.2,0.14,0.11,,0.0,0.03,2009-08-04,
/games/boxart/full_sengoku-musou-3-empires_136JapanFront.jpg,Sengoku Musou 3 Empires,PS3,Action,Tecmo Koei,Omega Force,,0.14,,0.14,,,2011-08-25,
/games/boxart/full_grabbed-by-the-ghoulies_526AmericaFront.jpg,Grabbed by the Ghoulies,XB,Action,Microsoft Game Studios,Rare Ltd.,,0.14,0.11,,0.03,0.01,2003-10-21,
/games/boxart/full_9977403AmericaFrontccc.jpg,Kid Adventures: Sky Captain,Wii,Action,D3 Publisher,Torus Games,,0.14,0.09,,0.04,0.01,2010-05-25,
/games/boxart/full_1112423JapanFrontccc.jpg,Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,Adventure,Nintendo,skip Ltd.,,0.14,,0.14,,,2009-07-23,
/games/boxart/full_6203498AmericaFrontccc.jpg,Cyber Sled,PS,Action,Namco,Namco,,0.14,,0.13,,0.01,1995-10-18,
/games/boxart/2622141ccc.jpg,Fear Factor: Unleashed,GBA,Action,Hip Interactive,Arush Entertainment,3.0,0.14,0.1,,0.04,0.0,2004-11-17,
/games/boxart/full_7422982AmericaFrontccc.jpg,Robots,DS,Action,VU Games,Amaze Entertainment,4.5,0.14,0.12,,0.0,0.01,2005-02-24,
/games/boxart/full_9344079AmericaFrontccc.jpg,Deception IV: Blood Ties,PSV,Action,Tecmo Koei,Tecmo Koei Games,,0.14,0.02,0.07,0.03,0.02,2014-03-25,2018-11-09
/games/boxart/full_3813984JapanFrontccc.jpg,Jikkyou Powerful Pro Baseball Heroes,3DS,Action,Konami Digital Entertainment,Konami,,0.14,,0.14,,,2016-12-15,2018-07-03
/games/boxart/full_3756409AmericaFrontccc.jpg,Go Play: Circus Star,Wii,Action,Majesco,N-Fusion Interactive Entertainment Corp.,,0.14,0.13,,,0.01,2009-06-09,
/games/boxart/full_1598102AmericaFrontccc.jpg,Mary-Kate and Ashley: Crush Course,PS,Action,Acclaim Entertainment,n-Space,,0.14,0.08,,0.05,0.01,2001-08-31,
/games/boxart/full_6426967AmericaFrontccc.jpg,Resident Evil: Revelations 2,XOne,Action,Capcom,Capcom,,0.14,0.1,,0.02,0.01,2015-03-20,2018-04-15
/games/boxart/full_4596046AmericaFrontccc.jpg,We Happy Few,PS4,Action-Adventure,Gearbox Software,Compulsion Games,,0.14,0.08,,0.04,0.02,2018-08-10,2018-09-17
/games/boxart/8209739ccc.jpg,Ape Escape Academy (jp sales),PSP,Party,Sony Computer Entertainment,Shift,,0.14,,0.13,0.0,,2006-01-17,2018-09-18
/games/boxart/full_856853AmericaFrontccc.jpg,Has-Been Heroes,NS,Action,GameTrust,Frozenbyte,4.8,0.14,0.13,,,0.02,2017-03-28,
/games/boxart/full_9458618AmericaFrontccc.jpg,G.I. Joe: The Rise of Cobra,DS,Action,Electronic Arts,Fall Line Studio,5.6,0.14,0.11,,0.01,0.01,2009-08-04,
/games/boxart/full_naruto-shippuden-kizuna-drive_342AmericaFront.jpg,Naruto Shippuden: Kizuna Drive,PSP,Action,Namco Bandai,Bandai Namco Games,7.0,0.14,0.04,0.05,0.03,0.02,2011-03-22,
/games/boxart/full_9552426AmericaFrontccc.jpg,X-Blades,PS3,Action,SouthPeak Interactive,Gaijin Entertainment,5.9,0.14,0.07,0.02,0.03,0.01,2009-02-10,
/games/boxart/full_9391343JapanFrontccc.jpg,Nayuta no Kiseki,PSP,Action,Nihon Falcom Corp,Nihon Falcom Corporation,,0.14,,0.14,,,2012-07-26,2018-11-09
/games/boxart/full_8659486JapanFrontccc.jpg,Gundam Breaker 3,PSV,Action,Namco Bandai Games,Namco Bandai Games,,0.14,,0.14,,,2016-03-03,2018-07-03
/games/boxart/full_1367456AmericaFrontccc.jpg,G.I. Joe: The Rise of Cobra,PSP,Action,Electronic Arts,Double Helix Games,5.2,0.14,0.11,,0.02,0.02,2009-08-04,
/games/boxart/full_thor-god-of-thunder_678AmericaFront.jpg,Thor: God of Thunder,X360,Action,Sega,Liquid Entertainment,3.8,0.14,0.09,,0.04,0.01,2011-05-03,
/games/boxart/full_8506419PALFrontccc.jpg,Power Rangers: Super Legends,PS2,Action,Disney Interactive Studios,Artificial Mind and Movement,,0.14,0.07,,0.06,0.02,2007-11-06,
/games/boxart/770391ccc.jpg,Fatal Frame,PS2,Action,Tecmo,Tecmo,7.6,0.14,0.07,,0.06,0.02,2002-03-04,
/games/boxart/full_169570AmericaFrontccc.jpg,Rodea the Sky Soldier,WiiU,Action-Adventure,NIS America,Kadokawa Games,7.0,0.14,0.1,0.01,0.02,0.01,2015-11-10,2018-04-06
/games/boxart/full_178206AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,X360,Action-Adventure,Konami Digital Entertainment,Kojima Productions,8.3,0.14,0.06,0.01,0.05,0.01,2014-03-18,2018-03-22
/games/boxart/full_7335711AmericaFrontccc.jpg,Okami HD,PS3,Action-Adventure,Capcom,HexaDrive,,0.14,,0.14,,,2012-10-30,2018-04-21
/games/boxart/full_1717545AmericaFrontccc.jpg,Murdered: Soul Suspect,PS3,Action-Adventure,Square Enix,Airtight Games,,0.14,0.05,0.02,0.05,0.02,2014-06-03,2018-08-06
/games/boxart/full_kenka-banchou-5-otoko-no-housoku_583JapanFront.jpg,Kenka Banchou 5: Otoko no Housoku,PSP,Action,Spike,Spike,,0.14,,0.14,,,2011-01-27,
/games/boxart/full_6435614AmericaFrontccc.jpg,Naruto: Ninja Council 3 (JP sales),DS,Action,D3 Publisher,Aspect,,0.14,,0.13,0.01,,2007-05-22,
/games/boxart/full_1372010JapanFrontccc.jpg,Kamen Rider Ryuki,PS,Action,Bandai,Bandai,,0.14,,0.13,,0.01,2002-11-28,
/games/boxart/full_3609486PALFrontccc.jpg,Senran Kagura Burst,3DS,Action,Xseed Games,Tamsoft,,0.14,,0.14,,,2013-11-14,2018-10-14
/games/boxart/5683597ccc.jpg,Terminator 3: Rise of the Machines,XB,Action,Atari,Black Ops Entertainment,,0.14,0.11,,0.03,0.01,2003-11-11,
/games/boxart/full_7245733JapanFrontccc.jpg,Run for Money CHO Tousouchuu,3DS,Action,Namco Bandai Games,Bandai Namco Games,,0.14,,0.14,,,2015-07-09,2018-07-02
/games/boxart/full_2008420AmericaFrontccc.jpg,Mary-Kate and Ashley: Winners Circle,PS,Action,Acclaim Entertainment,Tantalus Interactive,,0.14,0.08,,0.05,0.01,2001-03-05,
/games/boxart/7123056ccc.jpg,Spider-Man: Friend or Foe,Wii,Action,Activision,Next Level Games,5.6,0.14,0.13,,0.0,0.01,2007-10-02,
/games/boxart/full_8965087AmericaFrontccc.jpg,Micro Machines,PS2,Racing,Infogrames,Atari,,0.14,0.07,,0.05,0.02,2003-03-19,
/games/boxart/full_8126603AmericaFrontccc.png,The Crew: Wild Run,PS4,Racing,Ubisoft,Ivory Tower,,0.14,,,0.12,0.02,2015-11-17,2018-01-04
/games/boxart/full_1543451AmericaFrontccc.jpg,MXGP 2,PS4,Racing,Milestone S.r.l,Milestone S.r.l.,,0.14,0.05,,0.06,0.02,2016-06-21,2018-06-19
/games/boxart/7170435ccc.jpg,Rayman Arena,GC,Racing,Ubisoft,Ubisoft,6.2,0.14,0.11,,0.03,0.0,2002-09-24,
/games/boxart/6083195ccc.jpg,4X4 EVO 2,GC,Racing,VU Games,Terminal Reality,5.1,0.14,0.11,,0.03,0.0,2002-09-09,
/games/boxart/2618730ccc.jpg,Daytona USA Championship Circuit Edition,SAT,Racing,Sega,Sega-AM3,,0.14,,0.14,,,1996-11-25,
/games/boxart/full_7580662AmericaFrontccc.jpg,LEGO Island Xtreme Stunts,GBA,Racing,LEGO Media,Silicon Dreams,,0.14,0.1,,0.04,0.0,2002-11-15,
/games/boxart/full_8605073AmericaFrontccc.jpg,MotoGP 17,PS4,Racing,Koch Media,Milestone S.r.l.,,0.14,0.04,,0.07,0.02,2017-07-11,2018-06-25
/games/boxart/6230725ccc.jpg,Gladius,XB,Strategy,LucasArts,LucasArts,,0.14,0.1,,0.03,0.0,2003-10-28,
/games/boxart/full_2854526AmericaFrontccc.jpg,Shining Force CD,SCD,Strategy,Sega,Camelot Software Planning,,0.14,,0.14,,,1994-07-21,
/games/boxart/full_9163443AmericaFrontccc.jpg,Mytran Wars,PSP,Strategy,Deep Silver,Stormregion,,0.14,0.09,,0.02,0.03,2009-10-20,
/games/boxart/6072343ccc.jpg,Power Stone,DC,Fighting,Capcom,Capcom,8.6,0.14,,0.14,,0.0,1999-08-31,
/games/boxart/4878534ccc.jpg,Victorious Boxers: Revolution,Wii,Fighting,Xseed Games,Cavia Inc.,5.8,0.14,0.07,0.06,0.0,0.01,2007-10-23,
/games/boxart/full_3086528AmericaFrontccc.jpg,Hot Wheels: World Race,GBA,Racing,THQ,Climax Group,,0.14,0.1,,0.04,0.0,2003-11-14,
/games/boxart/8329213ccc.jpg,Apex,XB,Racing,Atari,Milestone,,0.14,0.1,,0.03,0.0,2003-02-17,
/games/boxart/8971387ccc.jpg,MotoGP '06,X360,Racing,THQ,Climax Studios,8.3,0.14,0.11,,0.01,0.01,2006-06-12,
/games/boxart/full_7882192AmericaFrontccc.jpg,QuickSpot,DS,Misc,Namco Bandai,Namco Bandai Games America,,0.14,0.01,0.13,,0.0,2007-03-19,
/games/boxart/full_4217853AmericaFrontccc.jpg,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Misc,Activision,Vicarious Visions,,0.14,0.1,,0.04,0.0,2005-08-25,
/games/boxart/1201444ccc.jpg,World Championship Poker: Howard Lederer - All In,PSP,Misc,Crave Entertainment,Point of View,5.1,0.14,0.13,,,0.01,2006-09-05,
/games/boxart/4509787ccc.jpg,MTV Music Generator 3: This Is the Remix,PS2,Misc,Codemasters,Mix Max,,0.14,0.07,,0.05,0.02,2004-06-22,
/games/boxart/full_7260840AmericaFrontccc.jpg,Sid Meier's Pirates!,XB,Strategy,2K Games,Firaxis Games,,0.14,0.11,,0.03,0.01,2005-07-11,
/games/boxart/full_4917509JapanFrontccc.jpg,Houshinengi,PS,Strategy,KOEI,Koei / Inis,,0.14,,0.13,,0.01,1998-09-10,
/games/boxart/full_6511139JapanFrontccc.jpg,Kamen Rider Battle: Ganbaride Card Battle Taisen,DS,Strategy,Namco Bandai,Bandai Namco Games,,0.14,,0.14,,,2010-07-29,
/games/boxart/full_1666254AmericaFrontccc.jpg,Age of Empires: Collector's Edition,PC,Strategy,Microsoft,Ensemble Studios,,0.14,0.02,,0.1,0.01,2000-11-02,
/games/boxart/full_6883413PALFrontccc.jpg,Dishonored: Death of the Outsider,XOne,Action,Bethesda Softworks,Arkane Studios,,0.14,0.07,,0.06,0.01,2017-09-15,2018-03-03
/games/boxart/full_7084709AmericaFrontccc.jpg,Dino Crisis 3,XB,Action,Capcom,Capcom Production Studio 4,,0.14,0.08,0.03,0.03,0.0,2003-09-16,
/games/boxart/1886784ccc.jpg,Eragon,X360,Action,Sierra Entertainment,Stormfront Studios,4.2,0.14,0.12,,0.01,0.01,2006-11-14,
/games/boxart/full_1239156PALFrontccc.jpg,Dynasty Warriors 7: Empires,PS3,Action,Tecmo Koei,Omega Force,,0.14,,0.14,0.0,0.0,2012-11-08,2017-12-31
/games/boxart/full_5862421AmericaFrontccc.jpg,How to Train Your Dragon,X360,Action,Activision,Etranges Libellules,4.6,0.14,0.11,,0.02,0.01,2010-03-23,
/games/boxart/full_spider-man-edge-of-time_573AmericaFront.jpg,Spider-Man: Edge of Time,DS,Action,Activision,Beenox,,0.14,0.12,,0.01,0.01,2011-10-04,
/games/boxart/full_star-wars-jedi-power-battles_693AmericaFront.jpg,Star Wars: Jedi Power Battles,GBA,Action,THQ,HotGen Studios,,0.14,0.1,,0.04,0.0,2002-11-21,
/games/boxart/4602462ccc.jpg,Bio FREAKS,N64,Action,Midway Games,Saffire Corporation,6.2,0.14,0.11,,0.03,0.0,1998-05-31,
/games/boxart/full_7966942AmericaFrontccc.jpg,Just Dance: Disney Party,Wii,Music,Ubisoft,Land Ho!,,0.14,0.03,,0.11,0.01,2012-10-23,2018-11-04
/games/boxart/9124362ccc.jpg,Mr. Driller: Drill Spirits,DS,Puzzle,Namco,Namco,,0.14,0.08,0.05,0.0,0.01,2004-11-30,
/games/boxart/5504675ccc.jpg,Super Puzzle Fighter II Turbo,PS,Puzzle,Capcom,Capcom,,0.14,0.08,,0.05,0.01,1996-11-30,
